City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
888,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
889,Kahului,20.8947,-156.47,80.6,61,40,19.57,US,2021-04-02 23:02:04
890,Georgetown,5.4112,100.3354,82.4,94,20,3.44,MY,2021-04-02 23:04:14
891,Ampanihy,-24.7,44.75,71.35,66,50,6.31,MG,2021-04-02 23:06:57
892,Chokurdakh,70.6333,147.9167,-11.83,100,98,2.59,RU,2021-04-02 23:04:52
893,Filadelfia,39.9523,-75.1638,43.0,22,1,14.97,US,2021-04-02 23:02:14
894,Victoria,22.2855,114.1577,78.01,85,1,3.2,HK,2021-04-02 23:05:22
895,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
896,Saint-Philippe,-21.3585,55.7679,77.0,94,75,16.11,RE,2021-04-02 23:04:50
897,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
898,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
899,Bredasdorp,-34.5322,20.0403,48.2,93,46,4.61,ZA,2021-04-02 23:04:09
900,Deputatskiy,69.3,139.9,-8.12,99,100,3.44,RU,2021-04-02 23:05:26
901,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
902,Raudeberg,61.9875,5.1352,37.99,75,83,12.08,NO,2021-04-02 23:06:59
903,Barrow,71.2906,-156.7887,-14.8,76,1,4.61,US,2021-04-02 23:00:02
904,Mahebourg,-20.4081,57.7,75.2,100,40,1.14,MU,2021-04-02 23:05:54
905,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
906,Buta,2.7858,24.73,68.77,98,80,1.63,CD,2021-04-02 23:03:14
907,Olafsvik,64.8945,-23.7142,41.54,91,83,21.56,IS,2021-04-02 23:05:41
908,Bethel,41.3712,-73.414,33.01,52,100,8.81,US,2021-04-02 23:04:29
909,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
910,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
911,Paamiut,61.994,-49.6678,24.75,95,100,15.28,GL,2021-04-02 23:07:00
912,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
913,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
914,Bereda,43.2686,-7.5406,51.01,96,70,3.0,ES,2021-04-02 23:07:00
915,Sao Miguel Do Guama,-1.6267,-47.4833,74.48,95,73,4.59,BR,2021-04-02 23:07:00
916,Waipawa,-41.4122,175.5153,62.01,63,40,3.44,NZ,2021-04-02 23:04:49
917,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
918,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
919,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
920,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
921,Port Blair,11.6667,92.75,76.95,70,100,2.64,IN,2021-04-02 23:07:01
922,Vanimo,-2.6741,141.3028,77.05,90,100,4.68,PG,2021-04-02 23:07:02
923,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
924,Caravelas,-17.7125,-39.2481,77.49,83,30,5.75,BR,2021-04-02 23:06:07
925,Lebu,-37.6167,-73.65,55.06,89,9,14.58,CL,2021-04-02 23:04:37
926,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
927,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
928,Lithgow,-33.4833,150.15,60.01,100,0,3.53,AU,2021-04-02 23:07:03
929,Hermanus,-34.4187,19.2345,60.01,78,69,3.0,ZA,2021-04-02 23:04:24
930,Whitianga,-36.8333,175.7,64.56,60,52,11.01,NZ,2021-04-02 23:07:03
931,Havoysund,70.9963,24.6622,33.8,100,90,10.36,NO,2021-04-02 23:07:03
932,Lewistown,40.5992,-77.5714,41.0,24,1,11.5,US,2021-04-02 23:07:04
933,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
934,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
935,Kavieng,-2.5744,150.7967,84.87,73,99,9.82,PG,2021-04-02 23:04:27
936,Saint-Pierre,-21.3393,55.4781,77.0,94,75,16.11,RE,2021-04-02 23:04:22
937,Avarua,-21.2078,-159.775,84.2,74,34,13.8,CK,2021-04-02 23:04:26
938,Bengkulu,-3.8004,102.2655,75.0,89,79,6.42,ID,2021-04-02 23:05:38
939,Moyo,3.6609,31.7247,67.03,85,82,2.39,UG,2021-04-02 23:07:04
940,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
941,Faanui,-16.4833,-151.75,81.72,69,0,1.79,PF,2021-04-02 23:06:30
942,Atar,20.5169,-13.0499,89.62,7,100,6.2,MR,2021-04-02 23:07:05
943,Dikson,73.5069,80.5464,-18.45,84,91,5.01,RU,2021-04-02 23:05:40
944,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
945,Port Hardy,50.6996,-127.4199,50.0,57,75,6.91,CA,2021-04-02 23:03:13
946,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
947,Russell,32.3502,-85.1999,60.8,20,1,4.61,US,2021-04-02 23:07:06
948,Airai,-8.9266,125.4092,61.59,95,100,3.76,TL,2021-04-02 23:05:08
949,Alofi,-19.0595,-169.9187,86.0,70,41,8.05,NU,2021-04-02 23:05:20
950,Port Alfred,-33.5906,26.891,60.96,83,24,10.65,ZA,2021-04-02 23:04:10
951,Port Elizabeth,-33.918,25.5701,59.0,82,20,6.91,ZA,2021-04-02 23:02:18
952,Provideniya,64.3833,-173.3,11.32,88,100,14.83,RU,2021-04-02 23:04:33
953,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
954,San Quintin,30.4833,-115.95,66.65,61,0,12.15,MX,2021-04-02 23:05:30
955,Codrington,-38.2667,141.9667,74.62,33,0,15.55,AU,2021-04-02 23:04:21
956,Cabo San Lucas,22.8909,-109.9124,87.8,32,75,11.5,MX,2021-04-02 23:01:38
957,Samarai,-10.6167,150.6667,83.12,71,98,7.07,PG,2021-04-02 23:06:43
958,Te Anau,-45.4167,167.7167,52.07,57,87,4.05,NZ,2021-04-02 23:05:21
959,Upernavik,72.7868,-56.1549,-15.66,98,100,7.78,GL,2021-04-02 23:04:38
960,Sorong,-0.8833,131.25,80.08,81,93,3.33,ID,2021-04-02 23:07:07
961,Hasaki,35.7333,140.8333,61.0,67,20,4.61,JP,2021-04-02 23:04:12
962,Sebinkarahisar,40.2883,38.4236,35.82,86,81,2.01,TR,2021-04-02 23:07:07
963,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
964,Esperance,-33.8667,121.9,64.4,88,90,10.36,AU,2021-04-02 23:04:25
965,Bafoulabe,13.8065,-10.8321,91.33,6,1,5.82,ML,2021-04-02 23:07:08
966,Dhidhdhoo,6.8833,73.1,82.83,70,0,11.36,MV,2021-04-02 23:07:08
967,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
968,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
969,Zaraza,9.3503,-65.3245,82.6,54,68,10.29,VE,2021-04-02 23:07:09
970,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
971,Geraldton,-28.7667,114.6,69.8,88,40,9.22,AU,2021-04-02 23:04:15
972,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
973,Bilma,18.6853,12.9164,71.02,12,23,4.61,NE,2021-04-02 23:07:09
974,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
975,Henties Bay,-22.116,14.2845,63.0,88,7,3.0,NA,2021-04-02 23:06:09
976,Labuhan,-6.8844,112.2051,78.1,86,67,4.12,ID,2021-04-02 23:06:12
977,Khatanga,71.9667,102.5,-33.29,99,9,4.61,RU,2021-04-02 23:04:37
978,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
979,Mahebourg,-20.4081,57.7,75.2,100,40,1.14,MU,2021-04-02 23:05:54
980,Matagami,49.7502,-77.6328,30.2,27,1,13.8,CA,2021-04-02 23:02:33
981,Chuy,-33.6971,-53.4616,63.48,76,6,7.18,UY,2021-04-02 23:05:21
982,Urucara,-2.5364,-57.76,75.27,97,94,2.98,BR,2021-04-02 23:07:10
983,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
984,Robertsport,6.7533,-11.3686,80.06,88,65,7.81,LR,2021-04-02 23:04:34
985,Trairi,-3.2778,-39.2689,79.41,80,57,8.48,BR,2021-04-02 23:07:11
986,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
987,Sudbury,46.49,-80.99,41.0,17,20,8.05,CA,2021-04-02 23:04:19
988,Shimoda,34.6667,138.95,55.99,77,48,1.01,JP,2021-04-02 23:05:17
989,Buala,-8.145,159.5921,85.48,67,67,5.82,SB,2021-04-02 23:07:12
990,Port Stanley,-51.7,-57.85,53.6,94,75,9.22,FK,2021-04-02 23:07:12
991,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
992,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
993,Hermanus,-34.4187,19.2345,60.01,78,69,3.0,ZA,2021-04-02 23:04:24
994,Faya,18.3851,42.4509,64.4,72,0,1.34,SA,2021-04-02 23:05:53
995,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
996,Ribeira Grande,38.5167,-28.7,61.66,81,99,24.74,PT,2021-04-02 23:04:12
997,College,64.8569,-147.8028,12.99,56,75,2.57,US,2021-04-02 23:07:13
998,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
999,East London,-33.0153,27.9116,62.82,79,78,14.27,ZA,2021-04-02 23:04:27
1000,New Norfolk,-42.7826,147.0587,77.0,32,0,5.01,AU,2021-04-02 23:04:56
1001,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
1002,Padang,-0.9492,100.3543,77.0,78,20,2.3,ID,2021-04-02 23:00:04
1003,Bengkulu,-3.8004,102.2655,75.0,89,79,6.42,ID,2021-04-02 23:05:38
1004,Daru,-9.0763,143.2092,77.04,92,99,9.01,PG,2021-04-02 23:07:14
1005,Pangai,-19.8,-174.35,86.0,74,75,9.22,TO,2021-04-02 23:07:14
1006,Saskylakh,71.9167,114.0833,-35.75,100,61,2.51,RU,2021-04-02 23:05:03
1007,Adrar,20.5022,-10.0711,85.12,6,94,9.84,MR,2021-04-02 23:07:14
1008,Mahebourg,-20.4081,57.7,75.2,100,40,1.14,MU,2021-04-02 23:05:54
1009,Mogadishu,2.0371,45.3438,81.43,78,27,10.38,SO,2021-04-02 23:07:15
1010,Raga,8.4596,25.678,81.0,16,81,3.2,SS,2021-04-02 23:07:15
1011,Burns Lake,54.2331,-125.7533,39.2,41,100,9.22,CA,2021-04-02 23:07:15
1012,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
1013,Saint Stephen,50.3333,-4.9,44.01,75,0,9.22,GB,2021-04-02 23:07:16
1014,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
1015,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
1016,Faya,18.3851,42.4509,64.4,72,0,1.34,SA,2021-04-02 23:05:53
1017,Butaritari,3.0707,172.7902,81.99,80,32,16.08,KI,2021-04-02 23:04:59
1018,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
1019,Mountain Home,43.133,-115.6912,73.4,12,20,3.44,US,2021-04-02 23:07:16
1020,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
1021,Cidreira,-30.1811,-50.2056,69.28,80,93,13.0,BR,2021-04-02 23:05:46
1022,Sao Felix Do Xingu,-6.6447,-51.995,73.13,97,81,1.61,BR,2021-04-02 23:07:17
1023,Isangel,-19.55,169.2667,80.6,94,90,4.29,VU,2021-04-02 23:05:45
1024,Qaanaaq,77.484,-69.3632,-20.47,83,100,8.01,GL,2021-04-02 23:04:07
1025,North Bend,43.4065,-124.2243,61.0,66,1,16.11,US,2021-04-02 23:07:17
1026,Mana,5.6592,-53.7767,76.23,88,100,10.67,GF,2021-04-02 23:07:18
1027,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
1028,Bethel,41.3712,-73.414,33.01,52,100,8.81,US,2021-04-02 23:04:29
1029,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
1030,Flinders,-34.5833,150.8552,71.01,82,0,1.99,AU,2021-04-02 23:05:26
1031,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
1032,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
1033,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
1034,Poum,-20.2333,164.0167,78.6,84,100,5.5,NC,2021-04-02 23:05:20
1035,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
1036,Saint-Jean-De-Maurienne,45.1667,6.5833,57.0,37,82,3.0,FR,2021-04-02 23:07:19
1037,Georgetown,5.4112,100.3354,82.4,94,20,3.44,MY,2021-04-02 23:04:14
1038,Namatanai,-3.6667,152.4333,84.96,68,100,6.69,PG,2021-04-02 23:05:49
1039,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
1040,San Juan,-31.5375,-68.5364,77.67,38,86,10.04,AR,2021-04-02 23:02:54
1041,Ponta Do Sol,32.6667,-17.1,62.6,67,40,6.91,PT,2021-04-02 23:04:30
1042,Saint George,37.1041,-113.5841,84.99,11,1,5.75,US,2021-04-02 23:01:01
1043,Chernyshevskiy,63.0128,112.4714,-24.0,99,67,2.84,RU,2021-04-02 23:07:20
1044,Sao Joao Da Barra,-21.6403,-41.0511,75.02,78,36,10.89,BR,2021-04-02 23:07:20
1045,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
1046,Gizo,-8.103,156.8419,84.38,70,100,7.0,SB,2021-04-02 23:07:21
1047,Clyde River,70.4692,-68.5914,-7.6,64,1,11.5,CA,2021-04-02 23:03:09
1048,Lieksa,63.3167,30.0167,26.85,98,99,4.23,FI,2021-04-02 23:07:21
1049,Puerto Ayora,-0.7393,-90.3518,80.6,78,75,10.36,EC,2021-04-02 23:05:34
1050,Chingirlau,51.095,54.0814,33.21,96,100,9.86,KZ,2021-04-02 23:07:21
1051,East London,-33.0153,27.9116,62.82,79,78,14.27,ZA,2021-04-02 23:04:27
1052,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
1053,Shizilu,35.1711,118.8289,47.35,87,100,13.44,CN,2021-04-02 23:05:11
1054,Mattru,7.6244,-11.8332,78.75,84,46,2.33,SL,2021-04-02 23:07:22
1055,Tasiilaq,65.6145,-37.6368,30.2,86,75,11.5,GL,2021-04-02 23:07:22
1056,Port Alfred,-33.5906,26.891,60.96,83,24,10.65,ZA,2021-04-02 23:04:10
1057,Verkhoyansk,67.5447,133.385,2.53,92,100,5.66,RU,2021-04-02 23:07:23
1058,Geraldton,-28.7667,114.6,69.8,88,40,9.22,AU,2021-04-02 23:04:15
1059,Kars,40.602,43.095,24.8,86,75,2.3,TR,2021-04-02 23:04:35
1060,Zhigansk,66.7697,123.3711,-6.66,96,100,7.45,RU,2021-04-02 23:07:23
1061,Tuktoyaktuk,69.4541,-133.0374,-13.0,70,75,6.91,CA,2021-04-02 23:04:13
1062,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
1063,Kodiak,57.79,-152.4072,41.0,30,90,8.05,US,2021-04-02 23:05:22
1064,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
1065,Luau,-10.7073,22.2247,64.49,97,100,3.71,AO,2021-04-02 23:07:24
1066,Fortuna,40.5982,-124.1573,57.99,76,1,14.97,US,2021-04-02 23:04:42
1067,Samarai,-10.6167,150.6667,83.12,71,98,7.07,PG,2021-04-02 23:06:43
1068,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.42,73,3,7.49,BR,2021-04-02 23:07:25
1069,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
1070,Vila Franca Do Campo,37.7167,-25.4333,60.8,94,75,16.11,PT,2021-04-02 23:07:25
1071,Souillac,-20.5167,57.5167,75.2,100,40,1.14,MU,2021-04-02 23:07:26
1072,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
1073,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
1074,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
1075,Pisco,-13.7,-76.2167,71.6,73,0,8.05,PE,2021-04-02 23:07:26
1076,Tuatapere,-46.1333,167.6833,51.01,80,100,4.0,NZ,2021-04-02 23:07:27
1077,Marshall,34.3834,-86.3333,54.0,28,1,4.38,US,2021-04-02 23:07:27
1078,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
1079,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
1080,Severo-Kurilsk,50.6789,156.125,30.99,79,29,14.12,RU,2021-04-02 23:04:53
1081,East London,-33.0153,27.9116,62.82,79,78,14.27,ZA,2021-04-02 23:04:27
1082,Bandar,2.05,99.75,71.47,91,100,2.93,ID,2021-04-02 23:07:28
1083,Hobyo,5.3505,48.5268,82.0,76,5,11.52,SO,2021-04-02 23:07:28
1084,Itarema,-2.9248,-39.9167,80.4,79,8,12.68,BR,2021-04-02 23:06:13
1085,Tuktoyaktuk,69.4541,-133.0374,-13.0,70,75,6.91,CA,2021-04-02 23:04:13
1086,Bandarbeyla,9.4942,50.8122,76.91,78,7,4.09,SO,2021-04-02 23:04:23
1087,Kapaa,22.0752,-159.319,75.99,88,90,8.05,US,2021-04-02 23:04:34
1088,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1089,Arraial Do Cabo,-22.9661,-42.0278,76.91,75,68,14.7,BR,2021-04-02 23:05:59
1090,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
1091,Hobart,-42.8794,147.3294,75.99,46,0,10.36,AU,2021-04-02 23:00:21
1092,Bontang,0.1333,117.5,77.94,87,99,3.24,ID,2021-04-02 23:07:29
1093,Kloulklubed,7.0419,134.2556,82.4,78,75,4.61,PW,2021-04-02 23:07:30
1094,Batemans Bay,-35.7167,150.1833,70.0,74,0,4.61,AU,2021-04-02 23:04:35
1095,Guerrero Negro,27.9769,-114.0611,66.42,61,0,20.67,MX,2021-04-02 23:04:24
1096,Mayo,38.8876,-76.5119,45.0,36,1,12.66,US,2021-04-02 23:05:58
1097,Kloulklubed,7.0419,134.2556,82.4,78,75,4.61,PW,2021-04-02 23:07:30
1098,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
1099,Mahebourg,-20.4081,57.7,75.2,100,40,1.14,MU,2021-04-02 23:05:54
1100,Andenes,69.3143,16.1194,33.8,75,100,10.36,NO,2021-04-02 23:06:55
1101,New Norfolk,-42.7826,147.0587,77.0,32,0,5.01,AU,2021-04-02 23:04:56
1102,Ushuaia,-54.8,-68.3,50.0,71,75,10.36,AR,2021-04-02 22:59:19
1103,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1104,Chokurdakh,70.6333,147.9167,-11.83,100,98,2.59,RU,2021-04-02 23:04:52
1105,Mogadishu,2.0371,45.3438,81.43,78,27,10.38,SO,2021-04-02 23:07:15
1106,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
1107,Msanga,-6.05,36.0333,63.3,96,97,3.38,TZ,2021-04-02 23:07:31
1108,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
1109,Pevek,69.7008,170.3133,-8.32,86,9,1.72,RU,2021-04-02 23:04:22
1110,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
1111,Tarbagatay,51.4803,107.3602,17.6,86,0,2.24,RU,2021-04-02 23:07:32
1112,Litovko,49.2361,135.1742,41.34,58,84,20.2,RU,2021-04-02 23:07:32
1113,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
1114,Mar Del Plata,-38.0023,-57.5575,66.99,82,75,11.5,AR,2021-04-02 23:05:32
1115,Georgetown,5.4112,100.3354,82.4,94,20,3.44,MY,2021-04-02 23:04:14
1116,Nhulunbuy,-12.2333,136.7667,82.4,74,40,13.8,AU,2021-04-02 23:06:34
1117,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
1118,New Norfolk,-42.7826,147.0587,77.0,32,0,5.01,AU,2021-04-02 23:04:56
1119,Dikson,73.5069,80.5464,-18.45,84,91,5.01,RU,2021-04-02 23:05:40
1120,Punta Arenas,-53.15,-70.9167,46.4,87,75,5.75,CL,2021-04-02 23:04:11
1121,Mocuba,-16.8392,36.9856,67.53,91,25,1.86,MZ,2021-04-02 23:07:34
1122,Chokurdakh,70.6333,147.9167,-11.83,100,98,2.59,RU,2021-04-02 23:04:52
1123,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
1124,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
1125,Thompson,55.7435,-97.8558,48.2,34,20,17.27,CA,2021-04-02 23:04:22
1126,Saldanha,-33.0117,17.9442,60.8,67,33,3.44,ZA,2021-04-02 23:04:14
1127,Ostrovnoy,68.0531,39.5131,23.7,94,90,7.14,RU,2021-04-02 23:05:35
1128,Solnechnyy,50.7214,136.6319,41.65,75,59,6.46,RU,2021-04-02 23:07:34
1129,Sorland,67.667,12.6934,37.49,61,100,17.45,NO,2021-04-02 23:04:28
1130,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
1131,Slobidka,47.8869,29.3461,40.71,68,98,9.17,UA,2021-04-02 23:07:35
1132,Cape Town,-33.9258,18.4232,64.0,72,0,4.61,ZA,2021-04-02 22:59:59
1133,Tasiilaq,65.6145,-37.6368,30.2,86,75,11.5,GL,2021-04-02 23:07:22
1134,Cordoba,-31.4135,-64.1811,71.01,77,40,6.91,AR,2021-04-02 23:06:27
1135,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1136,Upernavik,72.7868,-56.1549,-15.66,98,100,7.78,GL,2021-04-02 23:04:38
1137,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
1138,Kodiak,57.79,-152.4072,41.0,30,90,8.05,US,2021-04-02 23:05:22
1139,Tayshet,55.9342,98.0044,30.33,76,100,12.3,RU,2021-04-02 23:07:36
1140,Matay,28.419,30.7792,59.07,43,0,7.99,EG,2021-04-02 23:07:36
1141,Hithadhoo,-0.6,73.0833,83.44,75,90,19.22,MV,2021-04-02 23:04:58
1142,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
1143,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
1144,Grindavik,63.8424,-22.4338,41.0,93,90,19.57,IS,2021-04-02 23:05:30
1145,Vaini,-21.2,-175.2,82.4,83,75,5.75,TO,2021-04-02 23:05:15
1146,Lucapa,-8.4192,20.7447,66.61,95,63,1.3,AO,2021-04-02 23:04:15
1147,Albany,42.6001,-73.9662,37.0,27,100,1.01,US,2021-04-02 23:04:07
1148,Muswellbrook,-32.2667,150.9,64.33,73,12,3.85,AU,2021-04-02 23:07:37
1149,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1150,Mataura,-46.1927,168.8643,51.01,80,88,4.0,NZ,2021-04-02 23:04:15
1151,Georgetown,5.4112,100.3354,82.4,94,20,3.44,MY,2021-04-02 23:04:14
1152,Belmonte,-15.8631,-38.8828,77.0,94,75,2.3,BR,2021-04-02 23:07:38
1153,Kysyl-Syr,63.8986,122.7617,-4.49,96,100,7.58,RU,2021-04-02 23:06:38
1154,Aklavik,68.2191,-135.0107,-4.0,59,100,3.44,CA,2021-04-02 23:04:48
1155,Constitucion,-35.3333,-72.4167,57.43,83,25,13.58,CL,2021-04-02 23:04:26
1156,Ketchikan,55.3422,-131.6461,39.2,93,90,20.71,US,2021-04-02 23:07:39
1157,Tuatapere,-46.1333,167.6833,51.01,80,100,4.0,NZ,2021-04-02 23:07:27
1158,Tomatlan,19.9333,-105.25,87.89,37,74,7.47,MX,2021-04-02 23:07:39
1159,Vyshneve,50.3891,30.3705,37.99,75,0,2.24,UA,2021-04-02 23:07:40
1160,Merritt Island,28.5392,-80.672,59.0,58,20,12.66,US,2021-04-02 23:06:40
1161,Reconquista,-29.15,-59.65,68.4,54,0,6.42,AR,2021-04-02 23:07:40
1162,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
1163,Bathsheba,13.2167,-59.5167,78.8,57,40,17.27,BB,2021-04-02 23:01:07
1164,Coihaique,-45.5752,-72.0662,57.2,67,75,3.44,CL,2021-04-02 23:05:31
1165,Tura,25.5198,90.2201,69.53,57,0,4.12,IN,2021-04-02 23:07:41
1166,Belfast,54.5833,-5.9333,41.0,87,4,2.3,GB,2021-04-02 23:04:28
1167,Bluff,-46.6,168.3333,51.01,80,94,4.0,NZ,2021-04-02 23:04:15
1168,Yellowknife,62.456,-114.3525,8.01,72,90,6.91,CA,2021-04-02 23:04:44
1169,Nanortalik,60.1432,-45.2371,35.67,98,100,0.29,GL,2021-04-02 23:05:05
1170,Mitsamiouli,-11.3847,43.2844,81.81,78,84,12.77,KM,2021-04-02 23:07:41
1171,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1172,Hilo,19.7297,-155.09,80.6,57,40,10.36,US,2021-04-02 23:04:07
1173,Sao Joao Da Barra,-21.6403,-41.0511,75.02,78,36,10.89,BR,2021-04-02 23:07:20
1174,Marawi,7.9986,124.2928,71.17,93,100,0.94,PH,2021-04-02 23:06:26
1175,Atuona,-9.8,-139.0333,80.42,81,26,13.2,PF,2021-04-02 23:04:34
1176,Banda Aceh,5.5577,95.3222,80.65,75,100,10.58,ID,2021-04-02 23:07:42
1177,Busselton,-33.65,115.3333,63.0,83,100,1.99,AU,2021-04-02 23:04:26
1178,Tuatapere,-46.1333,167.6833,51.01,80,100,4.0,NZ,2021-04-02 23:07:27
1179,Abnub,27.2696,31.1511,59.45,37,0,5.59,EG,2021-04-02 23:07:43
1180,Rikitea,-23.1203,-134.9692,77.45,76,93,10.76,PF,2021-04-02 23:04:08
